Customer ID,Support Ticket ID,Issue Category,Resolution Time,Customer Satisfaction Score
16793,45324,billing,23,4
19281,41119,technical,32,4
17873,42390,billing,7,3
13150,48415,billing,34,5
15870,46403,billing,33,2
14657,43514,technical,31,1
14415,45271,technical,14,1
14963,47775,billing,28,3
10624,46162,technical,25,3
13994,43255,technical,8,2
18714,44968,technical,42,4
16599,48642,technical,40,1
17722,40471,technical,47,2
16900,42565,technical,45,3
12880,41738,technical,6,4
10828,41290,technical,40,4
15995,47272,billing,43,1
13968,42732,technical,43,5
18166,43604,billing,10,2
10109,43899,technical,4,4
18383,48152,billing,8,1
18689,42001,billing,37,1
17681,40674,technical,12,1
10479,49012,billing,14,4
11600,49377,technical,27,3
10079,45609,technical,42,4
11149,46928,technical,30,1
15089,40301,technical,18,2
14950,47732,billing,15,4
12490,44977,billing,30,5
19743,44404,technical,19,3
12670,48659,technical,13,3
13572,48717,technical,32,3
17700,45937,billing,41,4
17573,48029,billing,45,1
10740,47405,technical,21,5
17252,44625,billing,2,5
15878,43798,technical,35,1
11292,41262,billing,43,5
17118,47712,technical,36,2
14855,42823,billing,16,4
10085,45517,billing,38,2
18921,48729,billing,26,3
17412,46590,technical,42,5
18531,45043,billing,36,1
18931,41598,billing,2,3
11340,40955,billing,11,3
16378,44078,technical,45,4
17530,49925,technical,25,2
13507,44951,technical,7,5
11062,43639,technical,21,5
10405,41602,billing,33,1
19451,47139,billing,44,1
15166,43260,billing,29,3
16714,48197,billing,8,2
16645,43690,technical,38,5
14465,48361,technical,21,1
12913,42483,technical,9,2
14482,44271,billing,33,1
15578,46543,billing,28,3
14904,47802,billing,39,4
15382,42638,billing,45,1
19066,44973,technical,12,2
13697,47366,billing,21,5
13617,47481,billing,3,3
18065,48206,technical,34,5
11193,47463,billing,6,1
19874,41728,technical,43,5
10277,49119,technical,17,2
13618,43228,billing,22,4
18924,43669,billing,10,3
11907,45654,technical,37,3
10261,47431,billing,34,3
19789,45906,billing,41,3
11384,48885,technical,36,2
18819,42087,billing,13,5
18108,47850,technical,7,1
12833,49182,billing,35,2
14143,42047,technical,48,4
19947,43489,technical,44,3
10877,41191,billing,45,3
17450,49594,billing,6,2
17000,40469,billing,8,1
13721,41627,billing,8,3
17196,44000,billing,13,1
11494,40391,technical,20,1
19835,42980,billing,14,1
19356,42233,technical,8,5
12771,43716,technical,6,2
18401,44725,technical,26,1
15160,42873,technical,29,5
19883,48442,technical,20,4
15689,47623,technical,22,1
12703,49583,technical,7,4
15545,41322,technical,29,2
18921,49423,technical,2,3
15765,41911,technical,45,5
16130,47595,billing,13,3
11336,43598,billing,1,2
15746,48187,technical,11,4
17275,41520,billing,19,5
18777,40357,technical,12,3
13540,43836,technical,46,5
17722,47344,technical,38,1
13461,40050,billing,9,5
18821,44118,billing,24,3
13653,46458,billing,9,3
10232,45888,technical,48,1
12288,43420,technical,13,3
17115,49547,billing,7,2
13455,44510,technical,47,1
12082,49653,billing,16,1
15793,49658,billing,41,1
13382,49740,technical,46,5
15085,46242,technical,27,3
15747,42729,billing,33,1
13719,45115,billing,5,2
15179,43322,billing,17,3
18135,46666,technical,1,3
14899,41175,billing,20,5
15859,42239,technical,1,1
15716,40472,billing,37,1
11998,49989,billing,23,4
16102,42549,technical,6,1
16388,41901,billing,22,4
15021,49157,billing,29,3
12026,43750,billing,41,2
15362,43833,billing,19,5
17160,42504,technical,10,1
10677,46221,technical,23,1
17053,46771,technical,11,5
19499,41967,billing,32,2
11146,41441,technical,43,4
12360,46787,billing,17,2
19220,48930,billing,30,2
12732,44965,billing,45,1
10534,42618,technical,44,5
12333,45821,billing,9,4
16783,46151,technical,24,3
16178,42179,billing,25,2
12853,44221,billing,34,1
16086,48565,billing,47,3
10675,41699,technical,38,4
15901,45902,billing,17,2
11113,47816,billing,6,4
11926,49272,technical,6,5
14432,49295,technical,30,3
10713,41291,technical,2,2
11154,41198,billing,3,5
15494,49096,technical,2,3
16382,45110,technical,13,2
16157,40252,technical,27,4
15389,45723,billing,14,2
10272,41182,technical,37,3
15959,41745,technical,35,3
12770,46537,technical,20,5
18481,45440,billing,21,1
12050,49284,technical,8,1
17506,45206,technical,37,4
17334,48426,technical,39,1
11253,46414,technical,21,1
16939,47329,billing,12,5
10408,42923,billing,4,1
17935,43433,billing,26,1
14916,41647,technical,31,1
15144,49078,billing,34,3
13244,47258,technical,31,2
11435,49745,billing,44,3
15416,43565,billing,35,2
10920,48683,technical,19,1
17269,45301,technical,15,1
18479,40894,technical,47,5
17222,45426,technical,30,2
16446,48736,billing,33,3
18904,40142,technical,21,3
15249,45094,billing,2,4
16180,48204,billing,1,2
18761,45327,technical,34,3
18421,42430,technical,13,3
16476,49324,technical,19,1
13878,40609,technical,15,1
18770,44852,technical,16,1
13246,44691,billing,41,2
19180,43654,technical,7,1
16860,40739,billing,10,3
12764,46996,technical,14,4
14204,46186,technical,44,2
18152,43733,billing,10,2
15796,46972,technical,20,4
18153,45762,billing,18,5
17888,44114,billing,47,5
14431,41017,technical,46,5
16749,42989,technical,2,5
17939,45972,billing,47,2
17567,45508,billing,23,3
14671,41906,billing,28,2
12005,46631,technical,39,1
17016,48117,billing,25,5
17555,47344,billing,22,5
11066,45608,technical,39,3
15335,43125,technical,35,3
11681,41123,billing,25,1
11159,46456,technical,27,5
14072,41681,technical,34,2
11252,41831,technical,6,2
18624,45715,billing,7,4
10133,45921,technical,46,3
17696,49918,technical,42,4
17820,49211,technical,47,1
15411,44581,billing,12,2
10545,40709,technical,2,1
12635,47504,technical,8,3
13185,45031,billing,2,4
18755,48905,technical,20,2
15213,43325,technical,1,1
15498,47062,technical,2,5
11003,44863,billing,39,3
14782,42749,billing,28,4
12857,40532,technical,36,4
11189,41482,technical,9,2
14389,47197,technical,39,2
19083,48169,billing,19,2
12883,47286,billing,36,4
10694,44520,billing,26,4
14176,44500,billing,45,2
13344,40881,technical,10,2
17931,44988,technical,37,1
14143,46685,billing,30,5
12852,45670,billing,32,4
12132,46950,billing,21,3
13493,44237,technical,4,3
17599,46090,billing,24,2
11928,46631,billing,48,1
17444,44225,technical,32,4
19401,41969,billing,3,3
14475,41711,billing,47,4
10345,40207,technical,41,2
17263,48542,technical,46,3
14877,42024,technical,47,3
12600,49351,billing,23,3
13816,43996,technical,2,5
18590,41908,technical,20,3
14961,46613,technical,34,5
14452,49694,billing,9,3
10848,47605,billing,40,3
18787,46479,billing,14,5
17165,46448,billing,37,4
18754,40824,billing,43,2
14021,41263,technical,9,1
11712,46161,technical,16,3
15175,49518,technical,37,4
14616,44905,technical,17,1
17178,45435,technical,1,4
18308,40189,billing,37,4
15738,40947,billing,23,1
12196,40207,billing,27,2
15767,46115,technical,25,1
14624,40397,technical,23,1
15964,49631,technical,13,1
13504,48895,billing,37,1
15797,46665,billing,41,5
11364,46708,technical,26,2
11544,41417,technical,4,3
13811,46031,technical,47,3
17275,47624,billing,29,3
19539,43066,technical,31,1
18571,43623,technical,41,3
13730,45143,technical,23,2
16178,43886,billing,42,3
16630,47529,technical,35,1
19703,46144,billing,37,5
13917,47704,technical,46,3
14197,41152,billing,19,1
12146,45181,technical,22,5
10131,44274,technical,45,5
15251,43217,billing,43,5
16216,42260,technical,12,4
13581,49642,billing,34,1
16582,45370,technical,37,2
11452,45577,billing,30,5
17769,43745,technical,9,1
13871,40499,technical,28,5
13146,42659,technical,13,1
16780,48364,technical,22,5
15802,44920,billing,40,3
11604,46871,billing,40,1
16338,44303,technical,10,5
16104,44512,billing,18,2
16006,40709,billing,31,3
18258,44979,technical,44,5
17146,40653,billing,24,4
11157,46715,billing,25,2
15293,42134,technical,4,3
18352,42744,billing,16,5
19550,41081,billing,34,5
11804,40645,technical,33,2
17833,43300,billing,9,1
10108,44638,technical,5,2
10596,44601,billing,36,5
17827,42232,technical,5,4
19055,40978,technical,3,3
11630,47422,billing,10,5
12295,48362,technical,32,3
10323,45131,technical,26,3
11774,43157,technical,42,3
11319,43052,technical,45,2
15888,43201,billing,28,3
19087,40864,technical,21,5
12081,42860,technical,39,1
11134,43064,billing,5,3
18113,45747,billing,43,3
13831,44287,billing,45,2
14922,47168,billing,25,5
11776,45736,billing,16,2
19347,40995,technical,15,3
16197,42443,technical,40,3
17092,43316,billing,21,2
11371,46732,billing,24,2
13633,46655,technical,28,3
13604,44439,billing,42,1
10326,48562,technical,33,5
16994,45186,billing,29,4
17865,41382,technical,2,1
18536,41268,billing,32,1
17958,40422,billing,30,1
18285,49809,billing,32,2
16723,45588,billing,16,4
12954,43794,technical,2,3
15968,46302,technical,39,2
14881,40940,billing,17,4
18218,46444,technical,14,1
18214,40770,technical,33,1
14147,49514,technical,32,4
13165,45318,technical,1,3
15497,46942,technical,28,1
13133,46648,billing,40,5
15238,45072,billing,28,3
11046,49233,technical,43,2
12112,43879,technical,47,5
19220,45759,technical,3,1
17682,41614,technical,5,2
12556,42839,technical,7,5
16570,42678,billing,4,4
14283,48466,technical,45,2
19993,47177,technical,32,3
13253,49018,billing,25,2
11994,40540,technical,46,1
14065,45619,technical,11,5
17217,42914,billing,1,2
19953,41241,billing,28,1
17197,45498,billing,9,5
16118,43308,billing,42,2
11765,47693,technical,44,5
12358,42442,billing,13,2
13414,49222,technical,29,1
17411,41084,technical,29,4
12778,42365,billing,10,1
17075,49374,technical,37,4
17768,40587,technical,18,2
13345,48176,billing,31,5
10107,49895,billing,36,4
10157,43641,billing,33,2
13619,43629,technical,7,2
18583,48430,billing,41,3
12450,42342,technical,7,3
14991,48498,billing,36,2
19431,42641,technical,30,4
18803,45292,technical,26,1
18582,41446,billing,18,2
12286,48639,technical,33,4
14673,42939,billing,15,3
10746,41964,technical,41,1
12491,40499,technical,24,1
10598,46271,billing,11,2
11876,46760,billing,44,5
12553,42600,billing,7,3
18153,46180,billing,16,5
13002,45304,technical,26,4
13481,41091,technical,38,3
12670,45046,technical,13,1
19951,42539,technical,22,4
11971,46639,technical,16,4
11576,45355,technical,5,1
14002,43093,technical,18,4
14352,48304,technical,35,5
16839,42605,technical,3,3
19978,48909,billing,18,4
13654,45092,technical,47,4
15009,45312,technical,30,5
14620,42901,billing,9,3
13972,46986,billing,17,2
12495,42744,technical,23,1
16832,45643,technical,37,1
16840,41816,technical,1,5
11083,46079,billing,17,3
15451,45383,billing,30,5
12410,46755,billing,36,4
19347,45192,billing,38,5
13345,40710,technical,13,5
14252,42042,technical,33,5
15863,41901,technical,41,3
19836,47073,billing,14,1
11705,43284,billing,1,2
14210,40882,billing,29,5
14693,44968,technical,21,1
11453,48876,technical,1,3
12165,46995,technical,18,2
19424,49240,billing,14,2
12948,44217,technical,19,4
17198,48535,billing,1,2
18455,40865,technical,30,5
19730,46531,billing,35,5
18977,47732,technical,14,4
14393,40653,billing,8,4
12339,44176,technical,17,5
18497,44122,billing,26,5
14091,46493,technical,7,2
10459,44618,billing,31,3
14852,44795,technical,12,1
11698,40771,technical,2,4
10193,42694,billing,34,2
11361,44297,billing,18,2
12171,46743,billing,4,2
12390,47695,billing,20,4
13782,44253,technical,46,1
17568,40401,billing,22,4
13988,40063,billing,12,3
17469,41123,technical,2,5
13219,41095,technical,38,3
17979,48599,technical,18,4
10210,43539,technical,37,4
10894,47154,technical,41,5
13562,43996,billing,4,5
15809,42811,billing,23,5
17715,44832,billing,47,5
17808,48258,technical,7,3
13994,47245,technical,7,4
14430,45869,technical,48,2
12887,40922,billing,15,5
14438,48617,billing,34,1
13343,46083,billing,11,5
15187,49088,billing,13,1
12040,49261,billing,6,5
13250,43921,technical,32,5
15943,49548,technical,37,5
19476,47002,technical,44,5
17298,46042,billing,31,3
17111,46578,billing,24,5
12485,46383,billing,12,5
17687,41841,technical,15,4
13682,44640,billing,24,2
14526,42104,billing,46,2
15536,45213,billing,16,3
11816,44596,technical,38,2
19966,46119,technical,48,2
19841,47132,technical,22,5
11734,47878,billing,30,5
19825,41561,technical,35,4
10254,43323,technical,14,2
14389,48236,technical,2,2
11980,41577,billing,5,5
10898,47602,billing,26,1
11397,49280,billing,6,5
15751,44253,billing,14,2
16418,47948,technical,31,2
13549,49241,billing,9,3
15386,45969,billing,26,3
15961,42556,billing,21,3
18473,40433,billing,5,1
19756,47707,billing,45,1
18802,46060,billing,48,3
13533,42064,technical,8,5
10608,43594,technical,1,2
19582,42518,technical,25,1
15357,42981,billing,12,4
12962,40556,billing,7,5
18479,47551,billing,18,5
10084,46819,technical,25,1
14867,43845,billing,26,4
15994,43064,technical,30,2
10929,43796,technical,16,4
15946,40940,technical,34,5
12186,43538,billing,11,1
13605,45014,technical,20,4
13225,49885,billing,4,1
15122,42390,billing,32,5
12264,48863,technical,9,5
10619,41803,billing,11,2
16578,47160,billing,40,1
13041,46170,billing,43,5
19664,40840,technical,35,3
19376,48228,technical,16,1
17149,41710,billing,36,5
14985,47424,billing,2,4
11177,43067,billing,4,4
12179,47519,technical,46,5
12481,45937,billing,15,1
19876,42127,billing,12,1
16488,41201,technical,28,5
17147,42059,billing,19,2
12788,46127,billing,14,4
10877,41430,billing,13,5
16239,48326,technical,45,2
14850,49078,billing,10,1
10938,49392,technical,4,1
15866,49208,technical,4,5
16180,43422,billing,47,5
11316,49325,billing,35,3
15819,45882,technical,27,1
18386,43146,billing,2,4
12997,44229,billing,40,5
11991,46197,technical,25,3
14414,43991,technical,25,3
14650,41635,billing,9,1
13883,46323,technical,46,4
11889,42479,technical,4,4
14920,48022,billing,45,1
19000,44320,technical,20,1
18664,43181,technical,2,4
11332,42619,billing,16,2
11839,44919,technical,38,2
10207,40588,billing,14,3
16175,40831,technical,28,1
18357,49523,billing,29,1
16792,42217,billing,38,1
16560,49814,technical,30,1
13545,42754,technical,32,1
12219,43624,billing,18,5
15339,45805,billing,17,4
11762,44480,technical,37,1
15276,47882,billing,35,2
14806,44468,technical,43,1
10623,44536,technical,18,3
10720,49547,billing,17,5
18770,43283,billing,44,1
18648,46632,billing,12,4
18712,42774,billing,39,2
17765,48333,billing,26,4
17029,47777,technical,11,2
19751,40751,billing,8,1
16826,46847,billing,16,5
13734,49703,technical,21,5
10544,44378,technical,20,3
14166,49646,billing,10,2
16998,40448,billing,33,1
15251,45250,billing,10,3
18633,46868,billing,32,4
10640,43627,technical,22,2
18026,40305,technical,28,1
11753,43200,technical,6,4
10305,44708,billing,45,3
11595,47741,technical,9,3
18968,44247,technical,33,1
19294,48277,technical,15,2
15329,42174,technical,48,5
19596,42883,billing,19,5
16112,48396,technical,30,1
17165,40444,billing,47,5
19513,46926,technical,39,5
19249,49309,technical,23,4
16904,43790,technical,8,2
12927,42510,billing,27,1
15400,45037,technical,29,3
17227,43456,technical,14,1
18317,43452,billing,37,3
10703,42842,technical,6,1
15770,43779,billing,38,2
11461,42718,billing,44,5
14341,44337,technical,31,1
15637,41003,billing,19,4
11985,46305,billing,33,5
11214,41419,billing,33,1
15032,42046,technical,36,5
17149,41074,technical,10,3
16680,47750,technical,7,3
12682,43343,technical,10,4
13134,42584,billing,23,5
12612,49732,technical,33,5
16274,40103,billing,45,3
13540,45625,billing,21,5
18612,43516,technical,39,5
10573,40646,billing,23,3
19492,43708,technical,15,2
13515,44151,billing,39,3
16326,46684,technical,26,3
11986,44528,billing,39,2
16665,40275,technical,7,5
15344,45658,technical,47,3
17538,48754,technical,42,4
10995,48154,technical,16,5
17490,49182,technical,2,2
13539,44873,technical,19,2
12215,45582,billing,42,4
14353,40814,technical,29,1
12559,47494,technical,4,1
10733,44948,billing,48,4
18985,40571,billing,45,3
11366,41898,billing,6,1
13189,46791,technical,38,1
18790,48980,billing,9,2
16094,44343,technical,3,1
18171,49317,billing,9,2
18034,44589,technical,21,4
19805,46968,billing,43,3
18374,49253,billing,9,2
16241,46163,billing,7,1
16902,47102,billing,47,2
13192,49796,billing,20,3
19986,49040,billing,44,4
12181,40124,technical,38,1
16012,45789,billing,24,1
10916,46203,technical,19,2
15925,44692,technical,26,5
11845,45513,technical,28,3
16534,44201,technical,26,1
17627,41302,technical,13,3
12207,45405,billing,48,4
19072,43048,technical,48,4
13138,43574,billing,25,3
19431,43325,billing,21,5
11328,47305,billing,10,1
16167,47134,technical,6,2
19406,40500,technical,40,1
18465,46830,billing,14,4
19179,47724,billing,6,1
14538,45110,billing,13,4
16972,42723,billing,14,2
19302,45896,billing,37,1
16253,45139,billing,35,2
15418,48173,technical,28,3
15832,41237,billing,34,5
11774,44191,technical,15,1
12280,44353,billing,13,3
10085,44775,technical,17,4
10485,49272,billing,26,2
14792,48297,billing,4,4
16994,44323,billing,24,1
16098,42305,technical,10,5
14419,45992,technical,12,2
12098,43927,billing,14,1
17897,43617,technical,35,1
19945,43909,technical,10,1
18385,45803,technical,9,4
17907,48819,billing,29,5
17405,42115,technical,1,1
11387,42251,billing,39,5
13374,41197,technical,17,5
11501,42989,billing,30,4
17514,41845,billing,27,4
10740,48427,technical,25,4
11417,41901,technical,44,4
13598,46273,technical,27,2
18661,40162,billing,43,2
14774,48288,technical,30,4
14686,43275,technical,39,5
11412,42784,billing,47,1
17650,41584,technical,30,5
16352,42679,billing,22,3
16306,44908,technical,45,4
16735,45235,technical,14,5
12914,46075,technical,28,5
18254,47386,technical,8,2
13495,48214,technical,23,5
14081,43729,billing,5,5
11175,42387,technical,14,5
16240,48790,billing,14,5
11818,49220,billing,18,4
14599,42225,technical,23,3
17688,45918,technical,43,2
11561,40795,technical,30,4
14396,49200,billing,33,1
14198,44822,technical,27,1
18734,41712,billing,9,3
12632,49055,billing,40,4
17539,45894,billing,45,1
12007,47700,technical,15,2
18468,41814,billing,30,5
11057,44277,billing,21,3
14276,46991,billing,23,4
11892,45598,technical,1,5
16886,48878,billing,1,5
16426,49760,billing,23,4
18430,45773,billing,48,4
13223,47716,billing,17,1
13268,44182,technical,46,2
10182,42413,billing,6,1
11133,45709,billing,41,4
10056,42292,technical,39,4
19138,48834,technical,16,1
11828,40545,technical,11,4
11222,42712,billing,21,5
19914,48936,billing,14,4
16342,46666,technical,12,1
16066,40459,billing,4,2
10816,43557,billing,48,5
15396,40857,billing,21,4
13982,46575,technical,38,4
11014,42359,technical,11,4
14091,43391,technical,17,3
11890,42439,billing,48,3
18984,44807,technical,4,3
13156,42478,technical,26,3
11598,42705,technical,47,2
12689,47762,billing,30,4
15232,46642,billing,1,2
18989,43822,billing,10,1
15516,44877,technical,32,2
15298,46178,billing,7,5
17973,40522,technical,45,2
18697,47468,technical,29,4
19734,42695,billing,33,4
13020,47050,technical,18,3
13182,47487,technical,28,1
14759,41331,technical,40,2
10027,43864,technical,20,3
12663,49743,technical,17,3
19513,43134,technical,30,5
11868,43514,technical,2,4
17071,42041,technical,29,2
17141,48252,technical,5,5
11682,42877,billing,6,1
18591,42057,technical,5,3
14130,42030,billing,6,4
11385,47890,billing,41,4
15783,45771,technical,4,3
15351,43771,technical,13,3
14874,41383,technical,25,3
10925,40174,technical,28,3
10650,46439,technical,22,2
18114,46501,technical,38,1
13754,45751,billing,34,3
16581,49971,billing,10,4
13958,43558,billing,15,2
15870,42930,technical,34,3
16948,46750,billing,47,3
14087,43985,billing,18,3
19128,45062,billing,12,3
14336,47543,technical,20,4
13340,40788,billing,18,1
14250,43327,billing,38,5
18136,49261,billing,32,1
16732,40772,billing,25,1
11816,43586,technical,20,2
15656,45225,billing,32,2
10100,44234,technical,37,1
18110,48491,technical,29,3
12606,49374,billing,12,3
10554,43685,technical,17,1
17728,40672,billing,20,2
12792,49880,billing,34,1
14906,41194,billing,36,5
12113,44508,billing,21,2
10493,42548,technical,11,1
16600,49139,billing,34,3
11450,43349,billing,47,5
16099,47442,billing,32,4
19778,49994,technical,38,5
19313,48783,billing,41,5
11075,45070,billing,31,1
13461,40423,technical,39,3
17023,41460,technical,30,3
13426,49564,billing,48,3
17190,44817,billing,42,1
15407,48369,technical,40,3
18525,44929,billing,3,2
16401,49217,technical,27,1
13548,47684,technical,27,1
15769,44093,technical,46,3
16749,41163,technical,29,5
11410,49642,billing,37,4
13789,49137,billing,9,5
16123,46755,technical,1,3
12604,40945,technical,12,1
19869,41986,billing,31,1
11938,46440,billing,14,3
16236,41932,technical,45,5
18007,43094,technical,29,1
16836,48708,billing,39,2
10019,45046,billing,32,1
11107,46693,technical,2,4
17321,46776,technical,5,2
17961,41283,billing,14,3
18262,43356,billing,38,5
19509,43479,technical,11,5
15271,40600,technical,37,1
14322,40463,technical,28,1
15728,43373,billing,12,4
18778,46322,technical,38,3
15086,45593,billing,1,3
19804,41169,technical,21,2
10000,46407,technical,42,1
18689,43164,technical,22,3
18708,47038,technical,44,4
15675,45381,billing,42,5
19473,45850,technical,3,1
18962,43468,technical,10,3
18322,45012,technical,30,4
17276,49560,technical,37,4
10565,45581,technical,14,3
15630,49969,billing,27,1
10309,48241,billing,35,1
13626,44598,billing,6,4
10180,44541,technical,16,3
18194,41542,technical,3,2
11573,45301,technical,26,3
11033,44927,technical,16,1
13799,41838,technical,46,2
13850,45896,technical,48,2
10127,45955,billing,15,1
19460,47871,billing,4,4
15746,43337,billing,39,3
11575,49054,billing,27,3
12866,49579,technical,19,2
15793,41470,technical,12,1
10137,43156,billing,35,3
11699,46759,technical,37,1
19616,48858,billing,36,3
14462,48603,technical,21,2
12527,45093,technical,9,1
17062,41408,billing,42,4
17959,43704,billing,28,3
12168,45772,technical,43,3
11947,42195,billing,1,5
10560,40112,billing,6,3
16874,45742,technical,23,5
16558,44919,billing,25,2
19560,49965,technical,44,1
11329,49431,technical,28,1
13068,48499,technical,9,1
12293,40746,billing,10,2
18240,40642,technical,29,1
10493,41321,billing,48,5
11583,43901,billing,38,1
14821,49961,billing,15,3
16290,42547,technical,6,1
11674,45910,technical,13,5
13962,43880,technical,13,2
16531,47277,billing,42,4
15634,47763,technical,14,4
10194,41976,technical,16,1
10918,43167,billing,42,2
15789,49250,technical,23,4
16539,47276,billing,41,5
18449,49893,technical,15,4
14670,49569,billing,27,5
10495,44578,billing,48,5
16421,47877,technical,14,4
17321,43517,billing,46,4
10801,42262,technical,2,3
12540,48161,billing,44,2
11883,42376,billing,10,3
16272,45303,technical,35,1
18609,49347,billing,16,2
15008,42376,technical,26,5
17423,48976,billing,41,5
10022,49395,billing,42,2
18755,42294,billing,47,5
17057,49302,technical,4,5
17010,40272,billing,8,4
18807,44225,technical,14,2
11329,48618,technical,31,2
13065,45527,technical,47,1
18457,48961,billing,24,1
13831,46918,technical,26,4
11693,43559,billing,27,2
17335,47720,technical,40,3
18226,44130,billing,8,5
10278,46048,technical,21,1
17221,41102,billing,44,4
19945,47733,technical,35,2
11172,43024,billing,2,1
14511,44811,billing,4,5
17819,47018,billing,23,1
14017,42763,billing,37,1
12051,44793,billing,43,5
13444,42879,billing,32,3
16582,49796,technical,8,5
10493,47675,technical,36,2
13022,45163,billing,24,4
13792,48387,billing,4,1
15563,46964,billing,37,2
13580,41628,technical,25,5
10311,46630,technical,30,4
18377,41674,technical,14,3
16133,48925,technical,31,4
12313,45818,technical,33,2
17935,44131,billing,8,4
17711,40263,billing,10,2
18411,49891,technical,23,2
19667,43095,technical,11,1
19036,49400,billing,2,2
11005,44388,technical,41,1
12713,45088,technical,20,5
15691,43390,billing,19,4
19001,41029,billing,3,3
11841,40794,billing,39,5
12657,46595,technical,11,2
11801,41868,technical,41,2
15059,44200,technical,27,5
15263,43456,billing,15,4
12922,40028,billing,10,1
11319,46606,technical,38,2
17814,48259,billing,45,2
17214,46185,billing,23,3
16329,46006,billing,30,3
18541,46779,technical,20,5
13780,42716,technical,18,1
12946,48717,technical,31,2
17912,49602,technical,2,4
11056,41397,billing,26,2
11196,49952,billing,5,3
12726,41302,billing,14,5
16220,41481,billing,8,5
17172,41022,technical,29,4
11095,40482,technical,31,2
13134,48709,technical,2,4
17790,45507,technical,47,4
17105,47185,billing,35,1
14928,41382,technical,8,4
14026,43547,technical,10,2
14025,47063,technical,38,5
11180,44656,technical,46,3
13467,41973,technical,36,3
12135,41450,technical,29,2
11506,42914,billing,12,1
19845,48566,technical,37,2
10348,48838,technical,9,1
13647,47485,billing,29,5
17652,48728,billing,47,2
16925,49630,billing,42,2
13607,49487,billing,18,3
13272,44003,billing,7,4
15458,42108,technical,11,2
14812,43650,billing,34,5
10557,48596,billing,37,1
19895,44476,billing,43,5
15175,43283,technical,45,1
11949,41401,technical,22,5
11942,41789,technical,18,4
15524,40253,technical,2,3
15481,40410,billing,33,2
17119,41151,billing,48,1
18904,42439,billing,29,4
10431,41728,technical,2,5
11402,44793,technical,17,1
11698,40843,billing,25,4
15285,48650,technical,25,1
19599,48687,billing,39,1
13489,43469,technical,30,3
19704,43079,billing,27,1
12770,40438,billing,6,4
16770,40850,technical,29,2
15926,40319,billing,31,1
12202,43571,technical,16,1
17049,47018,technical,14,5
10587,48753,billing,36,2
19805,41593,technical,4,4
15076,41648,technical,34,4
10697,45529,technical,7,2
16346,48203,billing,44,2
12829,43314,technical,44,1
11869,46726,billing,27,3
18709,40944,billing,45,1
17321,44092,billing,3,2
15995,45838,technical,8,4
12809,43456,technical,22,2
12723,43589,billing,4,4
11161,42741,billing,35,1
12113,41020,billing,36,4
10158,40146,technical,17,4
15488,45639,billing,34,3
19264,45460,technical,7,1
15882,49676,billing,25,4
15122,40300,billing,17,3
13897,48553,billing,12,5
17322,47783,billing,34,4
14019,41742,billing,46,4
17475,43652,technical,17,1
12554,48900,technical,5,4
12322,45593,billing,2,5
18199,40463,technical,9,3
14055,42188,billing,14,5
14523,48953,billing,40,1
14065,43739,technical,5,4
11270,46264,technical,22,2
10015,45036,technical,35,3
10875,43196,billing,19,4
13921,49657,billing,4,1
11051,47519,technical,14,4
14885,46452,technical,1,5
18840,42020,technical,42,5
14216,46428,technical,1,2
17395,45327,technical,32,5
16666,46850,billing,33,2
12687,48363,technical,6,4
18695,46060,technical,23,1
11170,48220,technical,24,1
11229,40807,technical,47,4
18372,45718,billing,38,3
16568,47821,technical,2,4
13885,40398,billing,20,5
18247,44758,billing,10,5
10423,41512,billing,48,4
18042,45456,technical,17,1
14836,45622,technical,41,5
11798,48927,technical,9,1
18291,49223,technical,25,2
16148,43840,technical,34,5
10243,41145,billing,2,3
19018,48570,technical,33,4
10963,49355,technical,48,3
10061,41722,billing,10,2
19127,48671,technical,9,4
12633,40936,technical,28,1
14797,49138,billing,6,4
10454,48073,billing,2,5
18982,40349,billing,12,1
11728,49643,technical,5,1
17917,42782,billing,22,1
18001,47161,technical,7,4
10484,48418,billing,38,5
19357,47306,billing,11,2
12677,46922,technical,20,5
17133,41023,billing,40,5
13328,40256,technical,17,1
16796,49399,billing,16,5
18768,43724,technical,48,3
10228,49582,technical,44,2
14936,43025,technical,16,1
10804,44408,technical,9,2
17960,42182,billing,5,4
15921,48838,technical,13,3
17204,47396,technical,31,1
10803,47622,billing,29,5
14075,40137,technical,33,1
11790,45210,billing,32,4
14301,40525,billing,26,4
17579,43165,technical,24,3
10250,47010,billing,3,2
12537,40216,billing,9,1
10041,48518,technical,40,4
14564,42094,technical,26,3
16868,42758,technical,19,3
11002,43948,technical,32,5
17822,48025,billing,19,5
12308,43456,billing,41,1
14864,41438,technical,31,1
16599,40355,billing,16,4
11435,43429,billing,19,2
12867,42890,billing,37,4
18965,48163,technical,48,2
12488,47648,technical,44,1
16373,47781,technical,30,2
19943,45563,billing,39,2
16658,42674,billing,27,5
16308,44570,billing,32,1
14221,40581,billing,32,3
19193,47267,billing,45,2
18846,49098,technical,8,2
11366,41166,billing,7,3
18130,46009,billing,23,5
14828,45395,billing,8,2
15622,41774,technical,13,1
19183,40990,billing,39,5
15775,47886,billing,29,1
17081,41500,billing,10,4
14604,44265,billing,24,5
17547,41845,technical,43,3
15442,44976,billing,44,3
15464,44237,billing,9,5
16914,44313,technical,14,3
19745,47205,technical,33,2
19989,46478,billing,4,1
