Transaction ID,Product ID,Product Category,Sales Date,Revenue,Customer ID,Customer Age,Location,Industry,Customer Since,Lead ID,Lead Source,Lead Conversion Date,Lead Score,Sales Rep ID,Number of Leads Handled,Number of Successful Conversions,Total Sales Value,Support Ticket ID,Issue Category,Resolution Time,Customer Satisfaction Score
6248,150,CRM software,2021-10-16 12:48:45,2691.31,11361,45,North America,Retail,2021-05-03 12:36:35,28631,social media,2021-08-19 02:35:42,7,393,78,16,16109.53,44297,billing,18,2
5833,159,cloud storage,2020-08-15 02:37:09,3453.15,12171,60,Europe,Finance,2020-05-14 17:09:06,21171,email marketing,2020-05-22 05:02:26,3,354,87,26,5262.16,46743,billing,4,2
3742,141,CRM software,2021-03-29 22:33:53,4471.62,12390,41,Europe,Technology,2020-08-19 14:46:35,25880,email marketing,2021-01-13 02:10:32,7,327,66,33,11456.43,47695,billing,20,4
4399,179,cloud storage,2022-07-15 23:27:05,2953.4,13782,46,Europe,Healthcare,2020-01-07 05:20:07,20122,social media,2022-03-10 11:29:11,3,370,72,24,6510.81,44253,technical,46,1
4837,165,CRM software,2021-12-22 01:17:26,1679.71,17568,58,Asia,Healthcare,2021-03-17 21:17:20,29358,social media,2021-04-14 09:40:22,3,385,10,36,10741.59,40401,billing,22,4
8558,196,cloud storage,2021-03-24 13:32:41,1007.33,13988,49,Asia,Healthcare,2020-07-04 18:13:00,26317,social media,2021-02-12 16:30:32,7,316,99,43,9325.81,40063,billing,12,3
3128,117,cloud storage,2020-11-18 09:53:36,4787.81,17469,32,South America,Healthcare,2020-09-26 02:37:21,22395,email marketing,2020-11-07 10:44:04,1,394,89,38,17513.48,41123,technical,2,5
2848,158,cloud storage,2021-10-02 09:27:19,2847.06,13219,26,North America,Retail,2020-05-22 02:37:02,23007,email marketing,2020-11-16 03:07:16,3,369,78,17,12387.69,41095,technical,38,3
4108,158,CRM software,2022-01-12 08:56:06,1900.31,17979,56,North America,Healthcare,2020-11-25 04:51:40,21693,email marketing,2021-02-07 05:05:55,2,362,50,20,9323.04,48599,technical,18,4
9492,193,CRM software,2022-01-29 09:58:01,4933.86,10210,34,South America,Finance,2021-11-07 22:42:35,24416,email marketing,2022-01-04 21:06:02,9,397,83,13,11429.81,43539,technical,37,4
3827,198,CRM software,2021-07-28 23:13:25,3343.92,10894,60,Asia,Technology,2020-06-02 12:46:00,23657,email marketing,2021-06-24 15:00:37,9,317,14,27,18164.18,47154,technical,41,5
4982,186,cloud storage,2020-01-23 05:30:47,2385.31,13562,32,Europe,Healthcare,2020-01-22 16:12:49,23460,email marketing,2020-01-22 19:12:59,6,374,59,18,14521.35,43996,billing,4,5
2268,165,cloud storage,2021-04-04 17:35:52,2105.72,15809,47,South America,Technology,2020-06-18 20:51:26,21833,social media,2020-10-30 03:11:54,1,302,39,46,9246.65,42811,billing,23,5
6843,120,CRM software,2020-08-15 03:41:52,2004.78,17715,40,Europe,Technology,2020-04-05 14:23:19,28582,email marketing,2020-04-19 13:19:56,7,385,69,40,6560.61,44832,billing,47,5
8945,149,CRM software,2022-01-01 03:08:59,4636.12,17808,61,Europe,Retail,2021-03-25 19:22:38,21980,email marketing,2021-11-10 00:10:50,1,321,21,47,11169.92,48258,technical,7,3
2161,190,CRM software,2021-08-11 15:16:00,2058.65,13994,35,Europe,Retail,2020-06-16 08:53:14,25718,social media,2020-12-28 19:15:51,1,311,88,24,6116.85,47245,technical,7,4
9573,194,cloud storage,2021-05-30 02:17:13,4821.55,14430,32,Europe,Retail,2021-02-14 10:56:31,26702,social media,2021-03-13 17:37:46,6,353,14,5,7103.43,45869,technical,48,2
6274,144,cloud storage,2021-07-19 14:44:28,3235.3,12887,67,North America,Finance,2020-09-17 02:41:45,24006,social media,2021-01-24 08:32:06,10,348,93,23,17609.28,40922,billing,15,5
3292,124,cloud storage,2021-10-03 21:49:31,4032.44,14438,45,Europe,Technology,2021-07-18 20:10:43,29425,email marketing,2021-09-08 19:01:47,4,394,90,12,13722.41,48617,billing,34,1
7086,189,CRM software,2021-07-25 01:05:56,3665.47,13343,40,South America,Finance,2021-03-14 06:53:26,26624,social media,2021-04-08 11:37:13,5,359,15,5,19753.73,46083,billing,11,5
4821,138,cloud storage,2021-12-29 08:57:48,1124.79,15187,61,Asia,Technology,2021-09-21 10:55:03,28520,email marketing,2021-11-01 07:04:26,1,373,19,44,12767.4,49088,billing,13,1
8845,182,CRM software,2021-03-07 02:02:07,2017.52,12040,58,Asia,Retail,2020-01-24 20:11:49,24111,social media,2020-06-12 12:41:56,10,374,88,12,8184.55,49261,billing,6,5
3218,140,CRM software,2022-08-02 00:16:44,1753.65,13250,39,South America,Healthcare,2020-12-20 11:47:48,21534,social media,2021-07-22 10:57:46,5,322,33,12,11454.89,43921,technical,32,5
8071,105,cloud storage,2021-03-31 03:41:56,1784.04,15943,49,Asia,Technology,2020-11-07 21:44:44,23392,social media,2020-12-03 13:13:50,5,349,69,30,12108.96,49548,technical,37,5
4823,166,cloud storage,2020-11-20 05:24:51,4298.66,19476,57,Europe,Healthcare,2020-08-15 13:53:01,27736,social media,2020-10-25 12:09:16,1,318,66,45,12063.16,47002,technical,44,5
4676,137,cloud storage,2022-04-18 06:03:41,1087.23,17298,55,Europe,Technology,2021-08-27 06:12:28,23295,email marketing,2021-09-26 01:25:26,8,384,52,41,16552.75,46042,billing,31,3
9139,135,cloud storage,2021-01-25 08:00:42,2889.31,17111,58,South America,Retail,2020-05-29 12:36:07,21150,email marketing,2020-08-07 00:46:08,4,319,43,49,13988.51,46578,billing,24,5
9612,137,CRM software,2021-09-28 04:56:05,1113.67,12485,25,Asia,Finance,2020-11-29 12:32:33,25094,email marketing,2021-07-05 08:01:04,5,354,67,26,8491.35,46383,billing,12,5
5923,102,CRM software,2021-11-12 17:46:08,1996.29,17687,56,South America,Healthcare,2020-12-31 14:06:06,27389,social media,2021-09-17 08:35:42,6,396,86,15,15862.8,41841,technical,15,4
9825,118,CRM software,2022-09-04 06:06:57,4285.6,13682,54,North America,Technology,2020-03-25 21:34:13,23158,email marketing,2020-06-23 02:06:50,7,306,12,48,7363.72,44640,billing,24,2
6849,127,cloud storage,2020-12-20 07:37:14,3696.64,14526,66,Europe,Healthcare,2020-08-01 06:43:06,25817,email marketing,2020-11-19 22:11:53,4,346,72,6,18729.32,42104,billing,46,2
6631,185,CRM software,2020-03-19 08:28:54,2058.58,15536,56,Europe,Retail,2020-02-24 03:40:18,22521,social media,2020-03-06 01:16:41,8,300,43,49,7638.25,45213,billing,16,3
8257,136,CRM software,2020-02-01 11:32:32,3897.68,11816,48,Europe,Technology,2020-01-28 22:13:44,22306,social media,2020-01-30 21:20:36,8,346,83,5,6878.84,44596,technical,38,2
2862,130,CRM software,2021-09-12 01:11:44,3444.12,19966,68,South America,Technology,2020-01-20 18:12:24,24707,email marketing,2020-12-03 09:45:03,4,330,69,31,9969.65,46119,technical,48,2
1081,149,CRM software,2022-04-28 07:22:17,3840.42,19841,29,South America,Healthcare,2020-09-24 17:19:24,29839,social media,2021-11-10 03:40:28,5,387,97,11,17574.79,47132,technical,22,5
9060,150,cloud storage,2022-12-02 06:09:23,2494.42,11734,43,Europe,Finance,2022-03-11 18:53:01,26878,social media,2022-11-04 11:53:04,7,376,46,7,12188.73,47878,billing,30,5
6063,155,CRM software,2020-04-07 03:11:32,3435.57,19825,58,Europe,Finance,2020-03-13 13:26:08,28251,email marketing,2020-04-01 10:10:13,3,375,79,46,12024.71,41561,technical,35,4
1028,108,cloud storage,2022-10-01 12:15:31,4830.79,10254,55,North America,Finance,2020-07-05 19:03:47,20237,social media,2022-05-19 22:28:20,3,384,37,21,9891.0,43323,technical,14,2
4654,155,cloud storage,2021-11-17 06:57:31,2011.98,14389,54,South America,Technology,2020-08-30 15:18:07,22596,email marketing,2021-02-17 21:49:51,7,398,68,22,18703.33,48236,technical,2,2
3827,142,CRM software,2020-08-19 18:02:10,3218.13,11980,40,South America,Healthcare,2020-05-20 04:10:48,24259,social media,2020-08-14 02:02:44,2,376,68,14,18146.16,41577,billing,5,5
2841,146,cloud storage,2022-04-30 11:07:16,4618.86,10898,35,Europe,Technology,2021-03-23 22:56:43,24446,social media,2021-11-19 16:57:15,9,393,50,11,13695.63,47602,billing,26,1
7864,127,cloud storage,2021-06-07 16:23:26,2461.8,11397,59,South America,Retail,2020-04-06 18:05:39,25298,social media,2020-09-20 08:05:53,8,307,46,37,12948.9,49280,billing,6,5
4327,196,cloud storage,2022-02-22 15:56:25,4843.76,15751,50,North America,Technology,2020-02-05 09:24:34,29648,social media,2021-12-24 20:20:33,4,302,87,41,11357.35,44253,billing,14,2
6108,173,CRM software,2020-08-13 10:44:40,4616.81,16418,35,North America,Technology,2020-03-01 05:40:16,29525,email marketing,2020-05-11 23:46:39,7,361,82,17,11313.09,47948,technical,31,2
5492,101,cloud storage,2022-11-12 19:30:36,4913.54,13549,59,Europe,Finance,2022-11-04 19:47:26,21250,social media,2022-11-11 06:52:49,8,397,69,30,8779.53,49241,billing,9,3
3411,163,CRM software,2021-04-16 10:56:06,3547.83,15386,64,Asia,Retail,2020-01-13 21:03:56,24252,email marketing,2020-02-13 18:31:06,3,333,87,20,17418.89,45969,billing,26,3
1116,128,CRM software,2022-10-10 17:23:50,1713.78,15961,68,South America,Finance,2021-05-11 23:27:50,26363,social media,2021-06-15 05:48:06,6,348,58,44,9636.15,42556,billing,21,3
9127,102,CRM software,2020-09-15 20:35:57,2711.28,18473,68,Europe,Healthcare,2020-02-26 06:44:50,28554,social media,2020-06-04 16:42:51,2,306,43,18,7441.59,40433,billing,5,1
8755,103,CRM software,2020-08-19 11:33:57,4990.56,19756,70,Europe,Retail,2020-06-02 20:57:42,23165,email marketing,2020-06-14 07:02:52,4,359,28,40,15006.6,47707,billing,45,1
8086,121,CRM software,2022-05-20 22:46:16,4675.18,18802,58,South America,Technology,2021-10-12 04:22:43,22062,email marketing,2022-03-22 10:07:59,4,397,79,45,17524.2,46060,billing,48,3
6230,157,CRM software,2021-07-30 18:06:37,3636.6,13533,22,North America,Healthcare,2020-09-20 04:47:49,26760,social media,2020-11-20 05:40:15,8,341,67,10,5027.0,42064,technical,8,5
1036,156,CRM software,2022-04-11 16:32:04,3689.35,10608,43,North America,Healthcare,2021-12-11 23:30:13,28057,social media,2022-04-03 05:48:07,2,379,80,8,7145.73,43594,technical,1,2
4715,159,CRM software,2021-04-28 04:26:50,1599.75,19582,47,South America,Technology,2020-08-02 20:05:47,28418,email marketing,2020-09-03 08:56:11,10,335,96,43,7951.2,42518,technical,25,1
5988,181,cloud storage,2021-06-24 16:10:36,2887.1,15357,47,North America,Healthcare,2020-11-24 09:34:44,28752,email marketing,2020-12-08 03:56:47,10,351,20,32,9209.34,42981,billing,12,4
9584,133,cloud storage,2021-12-16 16:43:24,1112.11,12962,64,North America,Finance,2021-09-30 12:35:38,29779,email marketing,2021-11-12 17:02:03,5,320,95,50,6842.42,40556,billing,7,5
6100,168,CRM software,2022-03-07 09:14:30,1320.14,18479,20,Europe,Finance,2021-07-21 22:29:30,27241,email marketing,2021-11-03 02:45:14,4,336,97,17,11212.69,47551,billing,18,5
9724,176,cloud storage,2022-11-22 20:39:50,3870.28,10084,47,Asia,Retail,2021-03-04 21:34:52,29894,social media,2021-09-02 21:48:55,4,348,94,20,17653.41,46819,technical,25,1
4024,100,CRM software,2021-10-02 15:34:04,4366.02,14867,62,Europe,Retail,2020-12-12 21:44:20,20106,social media,2021-03-03 07:42:13,3,395,79,29,9543.68,43845,billing,26,4
1404,155,CRM software,2021-10-31 20:50:19,1264.28,15994,38,Europe,Retail,2021-01-02 06:30:53,28298,email marketing,2021-05-05 10:41:41,6,336,79,23,18399.01,43064,technical,30,2
9642,101,cloud storage,2022-04-19 10:11:05,1935.26,10929,62,South America,Finance,2021-12-27 09:12:09,22153,email marketing,2022-01-12 19:00:29,4,373,91,16,13695.92,43796,technical,16,4
7353,195,CRM software,2020-09-08 05:40:44,2252.79,15946,47,South America,Finance,2020-07-03 22:12:11,26310,social media,2020-08-21 13:35:42,4,365,65,22,12378.93,40940,technical,34,5
5743,102,cloud storage,2022-02-04 08:20:25,1684.39,12186,49,North America,Finance,2020-08-09 16:45:23,28606,social media,2021-01-21 12:37:50,3,386,42,48,9268.81,43538,billing,11,1
6078,144,CRM software,2022-02-26 11:49:37,4848.87,13605,30,South America,Retail,2021-01-28 17:35:28,20451,email marketing,2021-06-24 21:44:12,10,353,23,45,10366.6,45014,technical,20,4
9540,169,cloud storage,2021-11-07 10:39:45,2884.19,13225,43,Europe,Retail,2021-01-28 14:05:01,20659,email marketing,2021-03-16 03:45:05,6,325,44,31,8768.33,49885,billing,4,1
9822,137,cloud storage,2020-03-05 00:16:07,1446.2,15122,31,Asia,Retail,2020-01-05 16:31:43,28708,email marketing,2020-02-19 12:01:08,8,341,67,43,16651.57,42390,billing,32,5
7849,154,CRM software,2020-01-09 02:16:35,3006.08,12264,60,Asia,Finance,2020-01-01 12:23:50,20880,social media,2020-01-03 21:39:54,7,363,23,21,5259.71,48863,technical,9,5
7057,156,cloud storage,2020-02-10 10:27:58,1607.76,10619,58,Asia,Technology,2020-01-22 18:39:15,26821,social media,2020-02-06 13:05:58,7,315,65,5,18235.67,41803,billing,11,2
1634,144,CRM software,2022-05-14 15:51:15,2466.82,16578,48,North America,Healthcare,2020-09-04 19:58:17,22372,email marketing,2021-11-26 21:26:09,4,341,18,26,6239.17,47160,billing,40,1
1916,196,CRM software,2021-10-31 06:09:17,1700.29,13041,34,North America,Healthcare,2020-06-14 17:47:47,24929,social media,2021-09-30 09:11:13,1,329,19,39,9284.63,46170,billing,43,5
4849,196,cloud storage,2020-07-03 18:48:59,3041.79,19664,38,South America,Healthcare,2020-03-24 12:50:51,27156,email marketing,2020-06-10 21:56:36,4,344,90,29,17813.18,40840,technical,35,3
9824,146,cloud storage,2020-07-26 19:32:08,3474.59,19376,36,Asia,Finance,2020-07-20 16:01:54,24796,email marketing,2020-07-21 23:59:49,3,344,68,40,10192.18,48228,technical,16,1
6557,193,cloud storage,2021-11-16 20:25:29,3103.67,17149,62,Asia,Finance,2020-06-29 21:44:17,21104,social media,2020-10-14 02:20:32,6,338,27,27,18392.4,41710,billing,36,5
6600,143,CRM software,2022-10-26 12:54:27,1434.41,14985,26,North America,Technology,2020-03-18 15:22:01,20148,social media,2022-02-26 18:08:25,6,392,91,44,8904.73,47424,billing,2,4
7105,171,CRM software,2020-12-12 15:48:02,3043.59,11177,38,Asia,Finance,2020-01-27 19:57:56,22788,social media,2020-07-10 04:28:00,2,307,80,5,16418.68,43067,billing,4,4
4250,133,CRM software,2021-04-03 20:31:34,4027.64,12179,44,South America,Finance,2020-02-23 17:06:28,22744,social media,2021-01-10 08:13:09,1,305,69,9,17306.0,47519,technical,46,5
6295,174,CRM software,2021-11-18 18:29:06,4173.76,12481,52,Europe,Technology,2020-06-25 21:52:08,24085,social media,2021-01-29 18:10:52,1,333,26,6,19044.81,45937,billing,15,1
1243,181,cloud storage,2021-04-14 11:38:01,3956.99,19876,56,Europe,Healthcare,2020-10-02 06:09:08,24188,social media,2021-02-08 16:59:42,2,329,53,30,9980.25,42127,billing,12,1
7426,183,CRM software,2020-11-17 23:18:04,2641.0,16488,24,Europe,Finance,2020-02-24 15:59:32,20470,email marketing,2020-03-28 08:32:39,1,354,55,8,14880.96,41201,technical,28,5
4654,182,cloud storage,2020-06-14 22:50:03,2702.08,17147,41,Europe,Technology,2020-03-12 07:07:55,21861,email marketing,2020-04-01 04:32:04,3,324,24,22,19456.45,42059,billing,19,2
3234,108,CRM software,2022-03-16 15:56:50,4835.52,12788,61,South America,Retail,2021-09-03 16:41:58,28457,social media,2021-11-08 16:39:46,7,339,50,46,7328.2,46127,billing,14,4
5174,186,CRM software,2021-04-07 00:54:09,4624.4,10877,38,North America,Finance,2020-09-29 01:47:34,27533,email marketing,2020-10-13 18:35:57,4,356,32,21,12082.38,41430,billing,13,5
7317,178,CRM software,2022-08-01 08:29:33,1947.62,16239,22,South America,Retail,2022-07-16 17:45:02,24570,social media,2022-07-31 18:28:14,7,385,61,49,19854.12,48326,technical,45,2
6316,139,cloud storage,2020-09-25 04:45:22,3994.68,14850,67,Europe,Healthcare,2020-07-18 11:59:53,26185,email marketing,2020-08-31 00:07:06,7,360,16,34,7547.05,49078,billing,10,1
4770,109,cloud storage,2021-07-29 21:39:08,4404.74,10938,59,North America,Technology,2020-10-05 06:02:23,29326,email marketing,2020-10-06 03:04:44,10,324,54,40,13918.66,49392,technical,4,1
3659,115,cloud storage,2020-12-08 17:45:11,3784.77,15866,35,North America,Finance,2020-10-01 19:00:22,24528,social media,2020-10-26 09:29:43,6,345,27,14,7409.15,49208,technical,4,5
2773,158,CRM software,2020-08-07 17:58:56,1565.77,16180,49,South America,Retail,2020-07-01 15:58:13,27909,social media,2020-07-10 11:01:02,4,331,71,26,12833.02,43422,billing,47,5
6803,111,cloud storage,2022-11-14 08:59:05,2514.26,11316,65,North America,Technology,2020-01-27 21:33:32,26286,social media,2021-06-23 03:57:45,2,356,26,15,6443.28,49325,billing,35,3
6469,101,CRM software,2022-08-28 11:34:49,1096.86,15819,33,Asia,Healthcare,2020-02-12 09:27:05,27669,email marketing,2020-04-13 04:02:11,9,383,40,24,15184.77,45882,technical,27,1
3212,174,CRM software,2020-07-02 14:40:26,4190.83,18386,64,North America,Healthcare,2020-06-18 01:33:19,29603,social media,2020-06-23 03:57:56,5,375,31,11,8270.72,43146,billing,2,4
3324,192,cloud storage,2022-12-29 17:45:23,3275.29,12997,41,Europe,Finance,2020-06-16 12:31:59,23849,email marketing,2021-06-24 20:32:03,5,376,42,49,10911.45,44229,billing,40,5
9782,132,cloud storage,2020-04-25 00:12:54,4802.67,11991,70,Asia,Retail,2020-01-21 23:44:48,28951,email marketing,2020-02-24 21:33:07,9,308,18,38,16377.15,46197,technical,25,3
5162,192,CRM software,2021-12-31 23:58:16,3134.27,14414,51,South America,Finance,2021-09-28 20:49:27,23350,social media,2021-10-21 22:27:56,10,357,95,49,14521.18,43991,technical,25,3
6650,109,CRM software,2021-01-12 02:57:07,2558.87,14650,27,South America,Finance,2020-02-04 22:45:39,22326,social media,2020-10-05 09:30:09,2,320,67,42,12115.33,41635,billing,9,1
8590,123,CRM software,2020-03-31 14:09:21,4398.9,13883,50,South America,Technology,2020-03-28 17:24:07,24700,social media,2020-03-29 17:29:55,4,334,10,23,13664.28,46323,technical,46,4
7931,165,CRM software,2020-09-29 03:09:58,1135.65,11889,49,North America,Retail,2020-02-18 12:50:05,28574,social media,2020-09-23 07:06:30,5,331,89,11,13293.09,42479,technical,4,4
6546,140,CRM software,2022-02-01 11:56:18,1821.31,14920,68,North America,Retail,2021-09-19 08:03:39,24529,social media,2021-11-10 20:05:16,5,362,95,47,6046.82,48022,billing,45,1
9502,126,cloud storage,2022-02-15 08:37:45,2035.39,19000,25,Asia,Retail,2020-10-11 01:11:11,24121,email marketing,2021-03-03 06:36:47,6,308,64,39,8715.43,44320,technical,20,1
5189,163,cloud storage,2020-03-02 13:41:14,2116.72,18664,37,Asia,Finance,2020-01-29 18:14:32,27534,email marketing,2020-02-28 23:32:20,10,373,81,9,18595.92,43181,technical,2,4
7060,137,CRM software,2021-06-05 22:09:26,3289.4,11332,53,Europe,Finance,2021-02-05 19:21:07,28107,social media,2021-03-02 07:21:00,10,386,25,6,6565.81,42619,billing,16,2
4978,144,cloud storage,2022-06-21 11:27:17,4363.67,11839,50,North America,Finance,2020-10-19 00:09:59,26664,email marketing,2021-12-23 09:44:01,5,397,22,36,8398.03,44919,technical,38,2
2930,122,CRM software,2020-09-09 05:44:34,2864.49,10207,48,North America,Finance,2020-05-27 15:01:49,22129,email marketing,2020-09-02 04:32:58,2,352,61,11,16728.66,40588,billing,14,3
8672,117,CRM software,2020-10-11 05:39:24,3822.08,16175,25,Europe,Technology,2020-02-24 12:06:58,26479,social media,2020-05-27 07:31:57,9,345,28,33,11725.42,40831,technical,28,1
8284,143,CRM software,2020-04-18 20:41:00,4642.39,18357,25,Asia,Finance,2020-01-19 19:28:14,29366,email marketing,2020-01-25 01:40:54,4,398,47,19,11161.26,49523,billing,29,1
6042,144,CRM software,2022-02-06 10:06:03,4613.36,16792,41,South America,Technology,2020-08-20 04:46:09,23564,social media,2021-04-17 02:40:57,2,327,82,9,11148.38,42217,billing,38,1
2915,170,CRM software,2022-04-02 14:58:42,4939.12,16560,38,South America,Healthcare,2021-04-21 05:30:00,22146,social media,2022-02-21 08:43:03,1,365,16,14,13056.94,49814,technical,30,1
2947,120,CRM software,2020-05-04 08:12:12,1379.05,13545,41,Europe,Retail,2020-02-22 07:17:48,20563,email marketing,2020-04-10 21:04:01,5,387,84,19,15868.0,42754,technical,32,1
7443,168,CRM software,2020-02-12 06:02:20,4973.05,12219,51,North America,Healthcare,2020-01-14 23:55:07,21428,social media,2020-02-04 03:45:05,4,346,46,10,14145.46,43624,billing,18,5
3901,131,CRM software,2020-01-04 01:46:07,3842.32,15339,60,Europe,Finance,2020-01-01 00:23:49,22851,email marketing,2020-01-03 09:52:11,5,369,63,8,5818.4,45805,billing,17,4
5740,152,CRM software,2020-05-04 09:07:27,3867.19,11762,53,Europe,Finance,2020-04-27 22:21:52,28394,social media,2020-04-29 06:54:00,3,365,88,22,16723.22,44480,technical,37,1
6787,165,cloud storage,2020-03-24 13:52:47,1303.19,15276,37,North America,Technology,2020-03-10 15:39:07,20861,email marketing,2020-03-23 02:21:22,9,376,98,22,5368.74,47882,billing,35,2
3020,141,cloud storage,2020-02-20 13:55:03,4288.61,14806,27,Europe,Finance,2020-01-21 21:17:01,25961,email marketing,2020-02-15 01:40:48,2,386,74,45,6329.19,44468,technical,43,1
7365,159,cloud storage,2020-12-25 15:59:29,3488.1,10623,29,Europe,Technology,2020-03-01 13:43:45,21030,email marketing,2020-12-10 12:22:05,1,368,88,44,6343.94,44536,technical,18,3
3374,118,CRM software,2020-06-15 08:58:47,3759.64,10720,45,North America,Healthcare,2020-02-06 02:33:56,21452,social media,2020-05-05 22:04:00,2,329,55,17,8076.36,49547,billing,17,5
4253,169,CRM software,2021-02-07 10:12:53,4730.62,18770,45,South America,Finance,2020-09-13 02:46:22,26338,social media,2020-10-09 00:58:10,6,379,76,46,16297.35,43283,billing,44,1
8728,126,cloud storage,2020-05-19 07:07:32,1578.97,18648,30,Europe,Technology,2020-04-27 03:06:47,20332,email marketing,2020-05-12 19:12:21,5,328,57,46,6039.48,46632,billing,12,4
1191,160,cloud storage,2021-02-20 02:24:52,3315.65,18712,62,Asia,Retail,2020-06-30 12:47:46,28873,email marketing,2021-01-03 04:23:31,4,380,97,26,11140.32,42774,billing,39,2
7367,149,CRM software,2021-03-31 02:37:07,1317.0,17765,21,South America,Healthcare,2020-09-20 21:12:55,21572,social media,2020-10-25 20:09:26,8,381,19,20,10483.92,48333,billing,26,4
2411,181,cloud storage,2022-04-24 21:35:17,2425.29,17029,23,North America,Healthcare,2022-01-20 16:37:28,22826,social media,2022-02-21 15:56:25,3,378,50,7,5307.18,47777,technical,11,2
6166,141,CRM software,2020-05-29 19:36:20,4827.04,19751,62,South America,Technology,2020-04-28 16:10:54,23831,social media,2020-05-18 09:19:22,2,309,30,31,14349.51,40751,billing,8,1
4877,100,cloud storage,2022-01-04 18:36:29,2444.41,16826,70,South America,Technology,2021-02-28 06:25:04,26957,social media,2021-06-05 02:19:50,4,328,86,38,6803.77,46847,billing,16,5
5118,182,cloud storage,2022-05-19 15:33:58,3830.62,13734,42,South America,Healthcare,2020-11-14 15:47:22,29883,social media,2021-08-06 09:46:19,1,393,79,22,12125.37,49703,technical,21,5
3907,112,cloud storage,2021-05-25 16:00:53,4742.14,10544,26,Asia,Technology,2021-04-28 08:30:41,27636,email marketing,2021-04-29 20:47:16,1,335,47,34,8648.78,44378,technical,20,3
7474,112,cloud storage,2021-07-08 17:02:08,3931.14,14166,45,North America,Technology,2021-03-07 09:47:53,23130,social media,2021-07-01 06:11:07,6,352,25,18,10534.69,49646,billing,10,2
1063,119,CRM software,2021-07-27 11:06:55,3584.78,16998,42,Europe,Technology,2021-05-17 15:23:08,25287,social media,2021-06-14 21:31:19,4,374,82,36,11095.13,40448,billing,33,1
4338,147,CRM software,2021-11-06 11:46:57,4514.36,15251,30,Europe,Finance,2021-01-30 01:04:21,27950,social media,2021-06-18 16:06:35,4,333,87,38,15649.87,45250,billing,10,3
1022,162,CRM software,2020-02-09 02:25:18,3560.66,18633,32,Asia,Technology,2020-02-08 04:16:17,25631,email marketing,2020-02-08 04:41:03,3,347,95,44,15005.99,46868,billing,32,4
7060,115,CRM software,2022-05-15 04:27:08,3254.11,10640,40,Asia,Finance,2020-01-19 11:16:46,29858,email marketing,2020-08-11 12:22:09,7,391,99,46,19857.76,43627,technical,22,2
4866,161,cloud storage,2021-04-01 20:34:48,3815.93,18026,45,Asia,Retail,2020-01-06 08:09:46,26649,email marketing,2020-08-31 04:07:02,2,300,36,7,9575.63,40305,technical,28,1
7644,120,CRM software,2020-01-16 08:16:46,2029.05,11753,24,North America,Technology,2020-01-03 02:54:05,27792,email marketing,2020-01-14 05:13:59,3,379,94,46,13771.21,43200,technical,6,4
3079,110,cloud storage,2022-08-27 20:13:44,3902.48,10305,52,Asia,Retail,2020-01-24 16:35:42,24043,email marketing,2022-07-17 21:18:38,10,393,96,12,7680.93,44708,billing,45,3
3048,182,CRM software,2022-10-23 03:44:57,2872.32,11595,67,Europe,Retail,2022-02-18 15:52:41,22283,email marketing,2022-08-20 03:11:18,9,341,92,47,13815.84,47741,technical,9,3
7432,147,cloud storage,2020-02-21 12:55:16,3981.67,18968,20,North America,Retail,2020-02-05 13:45:08,27566,email marketing,2020-02-08 23:51:47,10,325,59,20,15661.29,44247,technical,33,1
6915,120,CRM software,2022-12-04 15:59:58,2535.83,19294,67,North America,Technology,2022-08-21 07:18:43,24999,social media,2022-11-06 03:32:29,4,335,36,14,8804.16,48277,technical,15,2
7609,146,cloud storage,2020-02-07 09:10:02,3591.25,15329,54,North America,Finance,2020-01-19 09:19:04,28678,email marketing,2020-01-26 12:35:05,2,398,70,46,11227.05,42174,technical,48,5
5610,126,cloud storage,2020-04-14 22:46:56,3874.31,19596,68,North America,Finance,2020-01-18 11:23:45,24878,email marketing,2020-03-18 00:29:33,1,372,10,30,11793.27,42883,billing,19,5
3262,188,CRM software,2022-01-01 13:12:11,1792.95,16112,24,South America,Retail,2021-11-28 05:02:32,24000,social media,2021-12-20 02:45:19,8,348,90,25,19044.59,48396,technical,30,1
6470,121,CRM software,2022-05-06 10:59:37,4457.66,17165,28,North America,Finance,2021-10-18 01:37:29,29402,email marketing,2022-01-08 11:39:33,9,328,16,32,7613.48,40444,billing,47,5
4719,146,cloud storage,2022-07-26 14:08:49,3891.45,19513,46,North America,Technology,2020-08-29 19:12:50,27656,email marketing,2021-04-02 18:52:51,6,332,96,23,7711.8,46926,technical,39,5
2930,165,cloud storage,2021-08-06 22:02:23,1438.94,19249,63,Europe,Healthcare,2021-05-07 22:13:14,27623,social media,2021-06-07 07:18:26,9,364,25,35,13234.35,49309,technical,23,4
2590,154,cloud storage,2021-06-01 21:20:08,3955.89,16904,36,Asia,Healthcare,2020-06-16 05:01:06,28879,social media,2021-04-24 10:11:35,7,318,15,34,6075.56,43790,technical,8,2
7508,191,CRM software,2021-07-21 13:58:37,2463.0,12927,44,North America,Retail,2020-07-29 08:11:27,26614,social media,2021-04-12 15:18:20,1,332,63,37,12599.21,42510,billing,27,1
4646,158,CRM software,2022-08-09 12:03:35,1153.57,15400,27,South America,Technology,2021-07-19 11:58:41,22334,email marketing,2021-10-30 01:29:37,1,374,19,35,15896.01,45037,technical,29,3
